null,1,2,0
null,2,2,0
null,3,2,0
null,4,2,0
null,5,3,0
null,6,3,0
null,7,2,0
null,8,3,0
null,9,2,0
null,11,1,0
null,12,2,0
null,13,3,0
null,14,3,0
null,15,3,0
null,16,3,0
null,17,3,0
null,18,3,0
null,19,3,0
null,20,3,0
null,21,3,0
null,22,3,0
null,23,3,0
null,24,3,0
null,25,3,0
null,26,3,0
null,27,3,0
null,28,3,0
null,29,3,0
null,30,3,0
null,31,3,0
null,32,3,0
null,33,3,0
null,34,3,0
null,35,3,0
null,36,3,0
null,37,3,0
null,38,3,0
null,39,3,0
null,40,3,0
null,41,3,0
null,42,3,0
null,43,3,0
null,44,3,0
null,45,3,0
null,46,3,0
null,47,3,0
null,48,3,0
null,49,3,0
null,50,3,0
null,51,3,0
null,52,3,0
null,53,3,0
null,54,3,0
null,55,3,0
null,56,3,0
null,57,3,0
null,58,3,0
null,59,3,0
null,60,3,0
null,61,3,0
null,62,3,0
null,63,3,0
null,64,3,0
null,65,3,0
null,66,3,0
null,67,3,0
null,68,3,0
null,69,3,0
null,70,3,0
null,71,3,0
null,72,3,0
null,73,3,0
null,74,3,0
null,75,3,0
null,76,3,0
null,77,3,0
null,78,3,0
null,79,3,0
null,80,3,0
null,81,3,0
null,82,3,0
null,83,3,0
null,84,3,0
null,85,3,0
null,86,3,0
null,87,3,0
null,88,3,0
null,89,3,0
null,90,3,0
null,91,3,0
null,92,3,0
null,93,3,0
null,94,3,0
null,95,3,0
null,96,3,0
null,97,3,0
null,98,3,0
null,99,3,0
null,100,3,0
null,101,3,0
null,102,3,0
null,103,3,0
null,104,3,0
null,105,3,0
null,106,3,0
null,107,3,0
null,108,3,0
null,109,3,0
null,110,3,0
null,111,3,0
null,112,3,0
null,113,3,0
null,114,3,0
null,115,3,0
null,116,3,0
null,117,3,0
null,118,3,0
null,119,3,0
null,120,3,0
null,121,3,0
null,122,3,0
null,123,3,0
null,124,3,0
null,125,3,0
null,126,3,0
null,127,3,0
null,128,3,0
null,129,3,0
null,130,3,0
null,131,3,0
null,132,3,0
null,133,3,0
null,134,3,0
null,135,3,0
null,136,3,0
null,137,3,0
null,138,3,0
null,139,3,0
null,140,3,0
null,141,3,0
null,142,3,0
null,143,3,0
null,144,3,0
null,145,3,0
null,146,3,0
null,147,3,0
null,148,3,0
null,149,3,0
null,150,3,0
null,151,3,0
null,152,3,0
null,153,3,0
null,154,3,0
null,155,3,0
null,156,3,0
null,157,3,0
null,158,3,0
null,159,3,0
null,160,3,0
null,161,3,0
null,162,3,0
null,163,3,0
null,164,3,0
null,165,3,0
null,166,3,0
null,167,3,0
null,168,3,0
null,169,3,0
null,170,3,0
null,171,3,0
null,172,3,0
null,173,3,0
null,174,3,0
null,175,3,0
null,176,3,0
null,177,3,0
null,178,3,0
null,179,3,0
null,180,3,0
null,181,3,0
null,182,3,0
null,183,3,0
null,184,3,0
null,185,3,0
null,186,3,0
null,187,3,0
null,188,3,0
null,189,3,0
null,190,3,0
null,191,3,0
null,192,3,0
null,193,3,0
null,194,3,0
null,195,3,0
null,196,3,0
null,197,3,0
null,198,3,0
null,199,3,0
null,200,3,0
null,201,3,0
null,202,3,0
null,203,3,0
null,204,3,0
null,205,3,0
null,206,3,0
null,207,3,0
null,208,3,0
null,209,3,0
null,210,3,0
null,211,3,0
null,212,3,0
null,213,3,0
null,214,3,0
null,215,3,0
null,216,3,0
null,217,3,0
null,218,3,0
null,219,3,0
null,220,3,0
null,221,3,0
null,222,3,0
null,223,3,0
null,224,3,0
null,225,3,0
null,226,3,0
null,227,3,0
null,228,3,0
null,229,3,0
null,230,3,0
null,231,3,0
null,232,3,0
null,233,3,0
null,234,3,0
null,235,3,0
null,236,3,0
null,237,3,0
null,238,3,0
null,239,3,0
null,240,3,0
null,241,3,0
null,242,3,0
null,243,3,0
null,244,3,0
null,245,3,0
null,246,3,0
null,247,3,0
null,248,3,0
null,249,3,0
null,250,3,0
null,251,3,0
null,252,3,0
null,253,3,0
null,254,3,0
null,255,3,0
null,256,3,0
null,257,3,0
null,258,3,0
null,259,3,0
null,260,3,0
null,261,3,0
null,262,3,0
null,263,3,0
null,264,3,0
null,265,3,0
null,266,3,0
null,267,3,0
null,268,3,0
null,269,3,0
null,270,3,0
null,271,3,0
null,272,3,0
null,273,3,0
null,274,1,0
null,275,3,0
null,276,3,0
null,277,3,0
null,278,3,0
null,279,3,0
null,280,3,0
null,281,3,0
null,282,3,0
null,283,3,0
null,284,1,0
null,285,3,0
null,286,3,0
null,287,2,0
null,290,3,0
null,291,3,0
null,292,3,0
null,293,3,0
null,294,3,0
null,295,3,0
null,297,3,0
null,298,3,0
null,299,3,0
null,300,3,0
null,301,3,0
null,302,3,0
null,303,3,0
null,304,1,17
